"fid","date","maxave","minave","totals","vprph09","vprph15"
18,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
18,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
18,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
18,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
19,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
19,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
19,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
19,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
19,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
19,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
19,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
19,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
20,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
20,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
20,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
20,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
20,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
20,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
20,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
20,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
21,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
21,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
21,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
21,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
21,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
21,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
21,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
21,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
22,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
22,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
22,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
22,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
22,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
22,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
22,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
22,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
23,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
23,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
23,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
23,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
23,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
23,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
23,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
23,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
24,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
24,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
24,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
24,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
24,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
24,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
24,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
24,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
25,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
25,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
25,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
25,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
25,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
25,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
25,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
25,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
26,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
26,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
26,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
26,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
26,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
26,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
26,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
26,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
27,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
27,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
27,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
27,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
27,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
27,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
27,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
27,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
28,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
28,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
28,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
28,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
28,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
28,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
28,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
28,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
29,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
29,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
29,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
29,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
29,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
29,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
29,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
29,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
30,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
30,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
30,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
30,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
30,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
30,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
30,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
30,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
31,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
31,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
31,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
31,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
31,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
31,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
31,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
31,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
32,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
32,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
32,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
32,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
32,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
32,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
32,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
32,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
33,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
33,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
33,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
33,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
33,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
33,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
33,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
33,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
34,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
34,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
34,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
34,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
34,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
34,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
34,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
34,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
35,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
35,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
35,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
35,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
35,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
35,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
35,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
35,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
36,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
36,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
36,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
36,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
36,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
36,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
36,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
36,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
37,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
37,2011-04-10,15.9022226333618,9.56555557250977,13.6777772903442,12.2006664276123,10.8691110610962
37,2011-04-11,14.2211112976074,4.79333353042603,3.64444446563721,10.3528890609741,9.65244483947754
37,2011-04-12,12.1911115646362,7.36555528640747,3.45555543899536,11.1095552444458,11.6668891906738
37,2011-04-13,13.7855558395386,8.33555507659912,17.7333335876465,11.2695560455322,10.7457780838013
37,2011-04-14,15.7344446182251,6.66888904571533,0.0555555559694767,11.4340000152588,12.0657777786255
37,2011-04-15,19.5399990081787,6.04666662216187,0,11.5228891372681,12.0746669769287
37,2011-04-16,19.6744441986084,7.59222221374512,0,10.4262218475342,10.0457773208618
38,2011-04-09,24.3155555725098,8.77999973297119,0,12.5651111602783,14.0291109085083
